season,team,conference,stat_name,stat_value
2006,Colorado State,Mountain West,interceptions,13
2006,Hawai'i,Western Athletic,firstDowns,240
2006,Vanderbilt,SEC,rushingYards,1796
2006,Missouri,Big 12,totalYards,5533
2006,Tennessee,SEC,interceptionTDs,2
2006,Washington State,Pac-10,rushingAttempts,392
2006,Nevada,Western Athletic,penalties,51
2006,Northern Illinois,Mid-American,puntReturns,40
2006,Alabama,SEC,passCompletions,224
2006,Louisville,Big East,games,13
2006,Vanderbilt,SEC,fumblesRecovered,15
2006,Bowling Green,Mid-American,turnovers,21
2006,Kent State,Mid-American,fourthDowns,22
2006,Cincinnati,Big East,penaltyYards,750
2006,Auburn,SEC,interceptionTDs,0
2006,Bowling Green,Mid-American,passCompletions,195
2006,UCF,Conference USA,interceptionYards,89
2006,Air Force,Mountain West,interceptionYards,67
2006,Kansas,Big 12,passingTDs,19
2006,Alabama,SEC,possessionTime,15271
2006,Ole Miss,SEC,fourthDownConversions,10
2006,Wisconsin,Big Ten,interceptionTDs,1
2006,Washington State,Pac-10,interceptions,12
2006,USC,Pac-10,interceptionTDs,0
2006,Temple,FBS Independents,puntReturnTDs,0
2006,Cincinnati,Big East,totalYards,4426
2006,Indiana,Big Ten,interceptionTDs,1
2006,Houston,Conference USA,turnovers,16
2006,Idaho,Western Athletic,thirdDowns,143
2006,Southern Mississippi,Conference USA,games,14
2006,UCLA,Pac-10,passingTDs,16
2006,Arkansas State,Sun Belt,penaltyYards,594
2006,Air Force,Mountain West,fumblesLost,10
2006,Tulane,Conference USA,games,12
2006,Connecticut,Big East,games,12
2006,Florida State,ACC,turnovers,27
2006,Air Force,Mountain West,penaltyYards,410
2006,Army,FBS Independents,passesIntercepted,4
2006,Temple,FBS Independents,interceptionTDs,0
2006,Notre Dame,FBS Independents,interceptionTDs,1
2006,Texas Tech,Big 12,penalties,95
2006,Arizona State,Pac-10,fourthDownConversions,7
2006,Notre Dame,FBS Independents,interceptionYards,100
2006,Michigan State,Big Ten,interceptionYards,152
2006,Penn State,Big Ten,totalYards,4549
2006,Navy,FBS Independents,rushingYards,4251
2006,Vanderbilt,SEC,puntReturnTDs,0
2006,Indiana,Big Ten,turnovers,27
2006,Iowa,Big Ten,possessionTime,13131
2006,Kansas State,Big 12,passCompletions,214
2006,West Virginia,Big East,passAttempts,233
2006,Louisiana Tech,Western Athletic,puntReturnTDs,0
2006,San Diego State,Mountain West,puntReturns,25
2006,Western Michigan,Mid-American,fumblesRecovered,12
2006,Michigan,Big Ten,totalYards,4820
2006,Marshall,Conference USA,fourthDownConversions,4
2006,Iowa,Big Ten,turnovers,34
2006,San José State,Western Athletic,possessionTime,13985
2006,Ball State,Mid-American,interceptions,11
2006,Syracuse,Big East,fumblesRecovered,12
2006,Iowa State,Big 12,totalYards,3593
2006,USC,Pac-10,puntReturns,32
2006,Maryland,ACC,fourthDowns,15
2006,Iowa,Big Ten,passCompletions,248
2006,Louisiana Monroe,Sun Belt,possessionTime,13930
2006,Houston,Conference USA,passingTDs,30
2006,Tulane,Conference USA,interceptionYards,106
2006,Oregon State,Pac-10,firstDowns,252
2006,Boise State,Western Athletic,fourthDownConversions,17
2006,Ohio State,Big Ten,passesIntercepted,21
2006,Air Force,Mountain West,puntReturns,18
2006,Colorado State,Mountain West,puntReturns,43
2006,NC State,ACC,games,12
2006,Arkansas,SEC,interceptionTDs,3
2006,Penn State,Big Ten,passesIntercepted,13
2006,North Texas,Sun Belt,penaltyYards,619
2006,Arkansas State,Sun Belt,totalYards,3747
2006,Iowa State,Big 12,thirdDowns,158
2006,Oklahoma,Big 12,penaltyYards,521
2006,Notre Dame,FBS Independents,fumblesRecovered,10
2006,Michigan State,Big Ten,totalYards,4281
2006,Florida International,Sun Belt,fumblesLost,14
2006,SMU,Conference USA,passCompletions,203
2006,Marshall,Conference USA,interceptionYards,179
2006,Michigan State,Big Ten,passesIntercepted,8
2006,North Texas,Sun Belt,thirdDowns,159
2006,Florida Atlantic,Sun Belt,interceptionTDs,2
2006,UAB,Conference USA,puntReturnTDs,0
2006,Texas Tech,Big 12,puntReturns,45
2006,Tennessee,SEC,thirdDowns,162
2006,Oklahoma State,Big 12,rushingAttempts,522
2006,Kansas,Big 12,puntReturnYards,324
2006,Clemson,ACC,puntReturns,37
2006,Nebraska,Big 12,fumblesLost,20
2006,Nevada,Western Athletic,fourthDownConversions,11
2006,Florida International,Sun Belt,thirdDowns,166
2006,Arkansas,SEC,passAttempts,302
2006,Nebraska,Big 12,possessionTime,16746
2006,Georgia,SEC,passCompletions,184
2006,Mississippi State,SEC,thirdDowns,162
2006,Navy,FBS Independents,fumblesRecovered,11
2006,Fresno State,Western Athletic,puntReturnTDs,1
2006,Akron,Mid-American,fumblesLost,9
2006,North Carolina,ACC,interceptionYards,96
2006,Texas,Big 12,totalYards,5089
2006,NC State,ACC,passingTDs,10
2006,Marshall,Conference USA,turnovers,33
2006,Notre Dame,FBS Independents,fourthDownConversions,19
2006,Wyoming,Mountain West,passCompletions,210
2006,Rutgers,Big East,passingTDs,12
2006,Colorado,Big 12,fumblesRecovered,13
2006,Kansas State,Big 12,penalties,91
2006,Purdue,Big Ten,netPassingYards,4239
2006,Iowa State,Big 12,penaltyYards,429
2006,Arkansas,SEC,penaltyYards,743
2006,Louisville,Big East,passingTDs,22
2006,Tulane,Conference USA,rushingTDs,9
2006,Kentucky,SEC,thirdDownConversions,62
2006,Florida State,ACC,penaltyYards,684
2006,California,Pac-10,netPassingYards,3376
2006,Memphis,Conference USA,rushingTDs,11
2006,Kentucky,SEC,fumblesRecovered,21
2006,Rice,Conference USA,netPassingYards,3049
2006,Houston,Conference USA,thirdDownConversions,76
2006,Houston,Conference USA,fourthDownConversions,19
2006,Northwestern,Big Ten,penaltyYards,336
2006,North Texas,Sun Belt,passingTDs,9
2006,Central Michigan,Mid-American,passesIntercepted,16
2006,Arkansas,SEC,puntReturns,45
2006,Temple,FBS Independents,rushingTDs,4
2006,Middle Tennessee,Sun Belt,penalties,72
2006,Buffalo,Mid-American,puntReturnTDs,1
2006,SMU,Conference USA,fourthDowns,13
2006,Washington State,Pac-10,netPassingYards,3298
2006,Tennessee,SEC,penalties,64
2006,Virginia,ACC,passesIntercepted,10
2006,Miami (OH),Mid-American,passCompletions,241
2006,Northern Illinois,Mid-American,turnovers,20
2006,Notre Dame,FBS Independents,passingTDs,37
2006,Michigan State,Big Ten,passingTDs,18
2006,Wake Forest,ACC,interceptionTDs,2
2006,Iowa State,Big 12,rushingAttempts,401
2006,SMU,Conference USA,rushingAttempts,404
2006,Oregon State,Pac-10,puntReturns,47
2006,Iowa State,Big 12,puntReturns,36
2006,Mississippi State,SEC,penalties,66
2006,San José State,Western Athletic,passingTDs,23
2006,Florida Atlantic,Sun Belt,puntReturnYards,207
2006,Boise State,Western Athletic,interceptionTDs,4
2006,Washington,Pac-10,interceptionTDs,0
2006,Ohio State,Big Ten,totalYards,4999
2006,Colorado State,Mountain West,fumblesRecovered,6
2006,Notre Dame,FBS Independents,rushingTDs,13
2006,Notre Dame,FBS Independents,turnovers,15
2006,Iowa State,Big 12,kickReturns,4
2006,Iowa,Big Ten,thirdDownConversions,65
2006,Georgia,SEC,totalYards,3095
2006,Rice,Conference USA,games,13
2006,Mississippi State,SEC,firstDowns,189
2006,Air Force,Mountain West,fumblesRecovered,11
2006,Army,FBS Independents,passAttempts,293
2006,Colorado State,Mountain West,fourthDownConversions,11
2006,Ole Miss,SEC,puntReturns,31
2006,Memphis,Conference USA,puntReturns,27
2006,Tulane,Conference USA,thirdDowns,173
2006,Idaho,Western Athletic,passesIntercepted,16
2006,Troy,Sun Belt,penaltyYards,750
2006,Michigan State,Big Ten,fumblesLost,9
2006,Bowling Green,Mid-American,fourthDowns,33
2006,Stanford,Pac-10,rushingYards,781
2006,Rutgers,Big East,passesIntercepted,14
2006,UCF,Conference USA,penalties,55
2006,Michigan,Big Ten,passCompletions,206
2006,South Florida,Big East,games,13
2006,San José State,Western Athletic,passesIntercepted,16
2006,Tulane,Conference USA,puntReturns,26
2006,Indiana,Big Ten,interceptionYards,232
2006,Texas Tech,Big 12,fumblesLost,18
2006,Louisiana Tech,Western Athletic,penaltyYards,612
2006,Alabama,SEC,games,13
2006,Alabama,SEC,interceptions,10
2006,San Diego State,Mountain West,totalYards,3234
2006,Penn State,Big Ten,rushingAttempts,457
2006,Michigan State,Big Ten,rushingTDs,15
2006,SMU,Conference USA,passAttempts,316
2006,Kentucky,SEC,totalYards,4879
2006,Arkansas,SEC,fourthDownConversions,4
2006,New Mexico State,Western Athletic,fumblesRecovered,10
2006,Indiana,Big Ten,games,12
2006,Pittsburgh,Big East,rushingYards,1476
2006,Penn State,Big Ten,possessionTime,14016
2006,Florida Atlantic,Sun Belt,penaltyYards,613
2006,Nevada,Western Athletic,rushingYards,2109
2006,UAB,Conference USA,netPassingYards,2440
2006,West Virginia,Big East,thirdDownConversions,76
2006,Washington,Pac-10,passAttempts,373
2006,California,Pac-10,passAttempts,413
2006,Florida State,ACC,thirdDownConversions,60
2006,Florida State,ACC,puntReturns,54
2006,Colorado,Big 12,passingTDs,7
2006,UNLV,Mountain West,passCompletions,224
2006,Western Michigan,Mid-American,fourthDowns,24
2006,Marshall,Conference USA,rushingTDs,23
2006,TCU,Mountain West,games,13
2006,USC,Pac-10,passAttempts,447
2006,NC State,ACC,netPassingYards,2312
2006,Central Michigan,Mid-American,passCompletions,280
2006,UTEP,Conference USA,thirdDowns,150
2006,UNLV,Mountain West,penaltyYards,613
2006,Kansas,Big 12,penaltyYards,554
2006,South Carolina,SEC,passAttempts,389
2006,Syracuse,Big East,passesIntercepted,17
2006,New Mexico,Mountain West,penalties,65
2006,Wyoming,Mountain West,thirdDownConversions,54
2006,Iowa,Big Ten,firstDowns,261
2006,Colorado,Big 12,possessionTime,12918
2006,Auburn,SEC,firstDowns,220
2007,Minnesota,Big Ten,puntReturns,25
2007,Northwestern,Big Ten,totalYards,4616
2007,Auburn,SEC,firstDowns,246
2007,Louisiana Monroe,Sun Belt,fumblesRecovered,6
2007,Kansas State,Big 12,interceptionYards,103
2007,Air Force,Mountain West,rushingYards,3894
2007,Tulsa,Conference USA,passCompletions,336
2007,Mississippi State,SEC,puntReturnTDs,1
2007,NC State,ACC,fourthDowns,19
2007,Northwestern,Big Ten,passAttempts,529
2007,Pittsburgh,Big East,rushingTDs,20
2007,California,Pac-10,firstDowns,270
2007,Mississippi State,SEC,passAttempts,372
2007,Western Kentucky,FBS Independents,turnovers,18
2007,Arkansas,SEC,penaltyYards,707
2007,UNLV,Mountain West,fourthDowns,18
2007,Indiana,Big Ten,passAttempts,424
2007,New Mexico State,Western Athletic,passAttempts,623
2007,Bowling Green,Mid-American,thirdDowns,180
2007,Northern Illinois,Mid-American,firstDowns,213
2007,Middle Tennessee,Sun Belt,rushingYards,1617
2007,Iowa State,Big 12,fumblesRecovered,8
2007,Arizona,Pac-10,rushingAttempts,320
2007,North Texas,Sun Belt,passingTDs,21
2007,South Florida,Big East,netPassingYards,3207
2007,Western Kentucky,FBS Independents,thirdDowns,9
2007,Houston,Conference USA,puntReturns,43
2007,Auburn,SEC,passCompletions,204
2007,SMU,Conference USA,possessionTime,12871
2007,Purdue,Big Ten,puntReturnYards,137
2007,Oregon State,Pac-10,thirdDownConversions,75
2007,Arizona State,Pac-10,interceptionYards,356
2007,Buffalo,Mid-American,puntReturns,19
2007,Michigan State,Big Ten,thirdDowns,203
2007,Michigan,Big Ten,totalYards,5006
2007,Texas,Big 12,thirdDownConversions,92
2007,Miami (OH),Mid-American,interceptionTDs,0
2007,Central Michigan,Mid-American,firstDowns,329
2007,LSU,SEC,rushingTDs,35
2007,Tulsa,Conference USA,totalYards,7615
2007,Northern Illinois,Mid-American,rushingAttempts,428
2007,Louisiana,Sun Belt,netPassingYards,1961
2007,Mississippi State,SEC,puntReturns,39
2007,Idaho,Western Athletic,totalYards,4196
2007,Eastern Michigan,Mid-American,passCompletions,215
2007,Akron,Mid-American,rushingTDs,11
2007,Utah State,Western Athletic,fourthDowns,21
2007,Clemson,ACC,possessionTime,14457
2007,Arkansas State,Sun Belt,firstDowns,241
2007,Akron,Mid-American,puntReturnTDs,0
2007,Nevada,Western Athletic,puntReturnTDs,0
2007,Georgia Tech,ACC,turnovers,25
2007,Indiana,Big Ten,turnovers,31
2007,Oregon State,Pac-10,turnovers,37
2007,Buffalo,Mid-American,fourthDowns,25
2007,South Florida,Big East,turnovers,35
2007,Army,FBS Independents,fourthDowns,26
2007,Alabama,SEC,thirdDownConversions,75
2007,Ball State,Mid-American,passingTDs,30
2007,Texas,Big 12,rushingAttempts,539
2007,Wisconsin,Big Ten,games,13
2007,Troy,Sun Belt,possessionTime,13148
2007,Florida Atlantic,Sun Belt,firstDowns,274
2007,South Florida,Big East,passingTDs,19
2007,Florida State,ACC,passAttempts,466
2007,Ohio State,Big Ten,firstDowns,268
2007,Ball State,Mid-American,totalYards,5210
2007,Bowling Green,Mid-American,fumblesRecovered,14
2007,Ole Miss,SEC,interceptionYards,202
2007,Oregon State,Pac-10,passesIntercepted,22
2007,Wake Forest,ACC,fourthDowns,19
2007,Rice,Conference USA,fourthDownConversions,8
2007,Eastern Michigan,Mid-American,rushingAttempts,457
2007,Ball State,Mid-American,passCompletions,273
2007,Notre Dame,FBS Independents,interceptionTDs,2
2007,Ohio State,Big Ten,passCompletions,211
2007,Rutgers,Big East,turnovers,27
2007,California,Pac-10,passAttempts,443
2007,Louisiana,Sun Belt,puntReturnYards,119
2007,UCLA,Pac-10,passingTDs,13
2007,Oregon,Pac-10,fourthDowns,14
2007,Houston,Conference USA,games,13
2007,Rice,Conference USA,interceptionTDs,2
2007,East Carolina,Conference USA,rushingAttempts,484
2007,Texas A&M,Big 12,netPassingYards,2527
2007,Tulsa,Conference USA,puntReturnYards,123
2007,Auburn,SEC,interceptionYards,238
2007,East Carolina,Conference USA,totalYards,5011
2007,Houston,Conference USA,rushingYards,2911
2007,Colorado State,Mountain West,totalYards,4546
2007,Tulane,Conference USA,fumblesRecovered,12
2007,Michigan,Big Ten,fumblesLost,14
2007,Northwestern,Big Ten,rushingYards,1435
2007,Florida,SEC,netPassingYards,3407
2007,Virginia,ACC,netPassingYards,2731
2007,Buffalo,Mid-American,interceptionTDs,1
2007,Stanford,Pac-10,passesIntercepted,11
2007,UCF,Conference USA,fumblesLost,15
2007,Rutgers,Big East,netPassingYards,3362
2007,Florida,SEC,passCompletions,240
2007,San José State,Western Athletic,games,12
2007,Utah,Mountain West,turnovers,23
2007,Kansas State,Big 12,possessionTime,12659
2007,Eastern Michigan,Mid-American,rushingTDs,20
2007,Mississippi State,SEC,netPassingYards,2255
2007,Middle Tennessee,Sun Belt,puntReturnYards,137
2007,Virginia,ACC,games,13
2007,BYU,Mountain West,penalties,90
2007,Memphis,Conference USA,thirdDowns,216
2007,USC,Pac-10,fumblesLost,11
2007,Ohio State,Big Ten,thirdDowns,183
2007,Kansas State,Big 12,fumblesLost,12
2007,Hawai'i,Western Athletic,puntReturns,29
2007,Stanford,Pac-10,netPassingYards,2893
2007,Kent State,Mid-American,interceptions,15
2007,Missouri,Big 12,interceptions,13
2007,Eastern Michigan,Mid-American,passAttempts,361
2007,UTEP,Conference USA,rushingTDs,18
2007,Duke,ACC,rushingTDs,6
2007,Buffalo,Mid-American,fumblesLost,11
2007,Baylor,Big 12,puntReturnTDs,0
2007,Texas Tech,Big 12,possessionTime,12357
2007,Southern Mississippi,Conference USA,passAttempts,380
2007,Western Michigan,Mid-American,puntReturnYards,179
2007,Texas A&M,Big 12,fumblesLost,10
2007,Ball State,Mid-American,puntReturnYards,223
2007,Kansas State,Big 12,rushingTDs,23
2007,Texas A&M,Big 12,puntReturnTDs,0
2007,Oregon State,Pac-10,puntReturnTDs,1
2007,Temple,Mid-American,netPassingYards,2614
2007,Kentucky,SEC,possessionTime,14271
2007,NC State,ACC,rushingAttempts,355
2007,Rutgers,Big East,fumblesRecovered,12
2007,Texas A&M,Big 12,passingTDs,14
2007,Texas A&M,Big 12,fourthDowns,20
2007,Navy,FBS Independents,fumblesLost,14
2007,Wisconsin,Big Ten,puntReturnTDs,0
2007,Kansas,Big 12,puntReturns,50
2007,Miami (OH),Mid-American,passAttempts,425
2007,North Texas,Sun Belt,fourthDowns,31
2007,Arizona State,Pac-10,totalYards,5199
2007,UCF,Conference USA,rushingYards,3287
2007,Texas A&M,Big 12,puntReturns,32
2007,Army,FBS Independents,thirdDownConversions,45
2007,Cincinnati,Big East,passAttempts,464
2007,Florida,SEC,passAttempts,361
2007,Northern Illinois,Mid-American,thirdDownConversions,55
2007,Ole Miss,SEC,passAttempts,391
2007,Central Michigan,Mid-American,fourthDowns,21
2007,Florida Atlantic,Sun Belt,thirdDownConversions,79
2007,Kentucky,SEC,passCompletions,331
2007,USC,Pac-10,possessionTime,15114
2007,Temple,Mid-American,passesIntercepted,12
2007,Mississippi State,SEC,turnovers,28
2007,Washington,Pac-10,games,13
2007,Florida State,ACC,fourthDownConversions,8
2007,Tulsa,Conference USA,netPassingYards,5411
2007,Temple,Mid-American,rushingTDs,5
2007,Air Force,Mountain West,penalties,63
2007,Cincinnati,Big East,totalYards,5641
2007,Notre Dame,FBS Independents,passCompletions,217
2007,UAB,Conference USA,passCompletions,220
2007,Arizona State,Pac-10,penalties,81
2007,UCLA,Pac-10,fourthDownConversions,4
2007,UAB,Conference USA,thirdDownConversions,65
2007,Florida Atlantic,Sun Belt,totalYards,5422
2007,Hawai'i,Western Athletic,penaltyYards,822
2007,Fresno State,Western Athletic,thirdDownConversions,73
2007,Cincinnati,Big East,interceptions,12
2007,San Diego State,Mountain West,passCompletions,270
2007,Memphis,Conference USA,firstDowns,308
2007,New Mexico,Mountain West,puntReturnTDs,0
2007,Georgia Tech,ACC,passAttempts,363
2007,Arkansas State,Sun Belt,fumblesLost,9
2007,Connecticut,Big East,games,13
2007,Michigan,Big Ten,thirdDowns,205
2007,South Florida,Big East,interceptionYards,406
2007,UCLA,Pac-10,fumblesRecovered,20
2007,UAB,Conference USA,firstDowns,211
2007,Air Force,Mountain West,rushingAttempts,721
2007,Florida,SEC,fourthDowns,13
2007,Middle Tennessee,Sun Belt,rushingTDs,17
2007,Louisiana,Sun Belt,puntReturnTDs,0
2007,Pittsburgh,Big East,rushingYards,1697
2007,Northern Illinois,Mid-American,rushingTDs,11
2007,Tennessee,SEC,passAttempts,534
2007,Akron,Mid-American,totalYards,3740
2007,New Mexico State,Western Athletic,passCompletions,429
2007,Ohio State,Big Ten,penalties,72
2007,Arkansas State,Sun Belt,netPassingYards,2694
2007,Houston,Conference USA,turnovers,31
2007,North Carolina,ACC,thirdDowns,164
2007,Central Michigan,Mid-American,penaltyYards,823
2007,Troy,Sun Belt,firstDowns,283
2007,Syracuse,Big East,passesIntercepted,9
2007,UNLV,Mountain West,puntReturnYards,118
2007,Louisiana Tech,Western Athletic,fourthDownConversions,8
2007,Vanderbilt,SEC,rushingAttempts,481
2007,Iowa State,Big 12,puntReturnYards,39
2007,UTEP,Conference USA,netPassingYards,3346
2007,Memphis,Conference USA,puntReturnTDs,0
2007,North Texas,Sun Belt,passAttempts,553
2007,Memphis,Conference USA,possessionTime,14673
2007,Rice,Conference USA,fourthDowns,17
2007,Duke,ACC,fumblesLost,13
2007,South Florida,Big East,interceptionTDs,5
2007,Ole Miss,SEC,puntReturnYards,134
2007,South Florida,Big East,penalties,111
2007,Florida State,ACC,rushingYards,1657
2007,Penn State,Big Ten,thirdDowns,194
2007,Oregon State,Pac-10,rushingYards,2274
2007,Georgia Tech,ACC,possessionTime,14703
2007,California,Pac-10,puntReturns,32
2007,Utah State,Western Athletic,kickReturnTDs,1
2007,South Carolina,SEC,interceptionYards,177
2007,Miami,ACC,puntReturns,27
2007,Rutgers,Big East,totalYards,5841
2007,Purdue,Big Ten,totalYards,5667
2007,SMU,Conference USA,penalties,91
2007,Rutgers,Big East,passingTDs,21
2007,Ball State,Mid-American,games,13
2007,Tennessee,SEC,penaltyYards,635
2007,Iowa State,Big 12,turnovers,26
2007,Western Kentucky,FBS Independents,games,12
2007,Clemson,ACC,games,13
2007,Arizona State,Pac-10,fourthDownConversions,12
2007,Miami (OH),Mid-American,fumblesLost,10
2007,Boston College,ACC,netPassingYards,4736
2007,Notre Dame,FBS Independents,interceptionYards,206
2007,Ball State,Mid-American,turnovers,12
2007,UCLA,Pac-10,penaltyYards,807
2007,Penn State,Big Ten,rushingYards,2519
