rushingTDs,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,fumblesRecovered,totalFumbles,tacklesForLoss,defensiveTDs,tackles,sacks,qbHurries,passesDeflected,possessionTime,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns,puntReturnYards,puntReturnTDs,puntReturns,team,home_away,points,game_id,season,week,season_type
1,1,55,0,2,10,,,,0,,5,0,46,1,0,0,33:30,1,0,1,2-15,4.8,44,209,7.2,18-24,172,381,0-0,8-16,20,5,0,1,Texas,home,22,401287952,2021,13,regular
2,0,104,0,4,5,0,0,1,0,,9,0,60,1,2,1,26:30,0,0,0,1-14,6.5,35,228,5.0,9-13,65,293,0-2,1-9,13,,,,Kansas State,away,17,401287952,2021,13,regular
1,2,,,,6,,,,0,2,4,0,46,1,8,4,22:34,0,2,2,3-38,4.4,28,124,10.9,15-24,262,386,1-1,3-8,16,2,0,2,Texas Tech,away,24,401287948,2021,13,regular
1,2,64,0,4,9,,,,2,0,6,0,24,2,5,1,37:26,0,0,0,3-25,3.6,50,180,7.5,20-34,254,434,3-4,9-19,25,,,,Baylor,home,27,401287948,2021,13,regular
0,2,115,0,3,2,,,,0,,3,0,35,1,1,3,34:35,1,0,1,4-24,3.4,39,132,8.3,15-26,216,348,0-3,6-14,18,,,,TCU,away,14,401287949,2021,13,regular
4,2,100,0,3,12,0,0,1,0,,9,0,30,5,3,3,25:25,0,0,0,2-20,12.1,23,279,8.7,21-30,262,541,0-0,5-10,22,8,0,1,Iowa State,home,48,401287949,2021,13,regular
1,3,,,,10,0,0,2,0,1,4,0,46,2,3,2,33:02,1,1,2,5-50,5.2,50,261,8.0,17-22,175,436,3-3,5-14,23,,,,West Virginia,away,34,401287950,2021,13,regular
1,1,108,0,5,8,28,1,1,1,2,7,1,45,2,1,2,26:58,2,0,2,4-34,3.2,27,87,7.8,22-32,249,336,1-4,4-12,15,21,0,1,Kansas,home,28,401287950,2021,13,regular
0,4,48,0,1,7,,,,1,1,10,0,36,5,4,1,33:04,1,0,1,5-55,3.6,34,124,5.5,28-38,209,333,1-2,8-16,20,31,0,3,Pittsburgh,away,31,401282702,2021,13,regular
0,2,60,0,3,2,5,0,1,0,2,6,0,38,1,5,1,26:56,0,1,1,9-66,0.8,30,25,9.0,17-24,217,242,1-2,3-12,14,2,0,2,Syracuse,home,14,401282702,2021,13,regular
0,1,60,0,2,4,,,,0,6,7,0,22,3,0,0,35:19,0,2,2,7-67,2.1,48,101,4.5,12-19,85,186,0-2,5-15,16,7,0,4,New Mexico,home,10,401310755,2021,13,regular
0,5,28,0,1,5,,,,4,1,12,0,33,0,3,3,24:41,0,0,0,7-70,3.4,34,116,13.0,18-25,324,440,1-1,4-13,17,-2,0,1,Utah State,away,35,401310755,2021,13,regular
2,1,14,0,1,9,17,0,3,0,1,8,0,33,4,5,4,34:17,0,0,0,8-66,3.1,38,118,8.1,20-36,290,408,2-3,4-16,20,38,0,3,San Diego State,home,27,401310753,2021,13,regular
0,2,,,,4,,,,0,,7,0,44,2,0,4,25:43,3,0,3,1-5,2.6,35,91,5.4,22-42,228,319,1-2,7-18,20,0,0,1,Boise State,away,16,401310753,2021,13,regular
3,4,60,0,2,10,8,0,2,6,1,10,0,39,6,4,3,28:56,0,0,0,2-20,6.5,35,226,11.2,20-27,302,528,0-0,5-12,22,24,0,2,Nevada,away,52,401310754,2021,13,regular
1,0,65,0,2,4,,,,0,5,10,0,33,3,4,1,31:04,2,3,5,5-50,4.5,51,230,7.1,19-30,213,443,2-6,6-19,20,0,0,1,Colorado State,home,10,401310754,2021,13,regular
2,3,36,0,2,8,,,,0,,5,0,43,1,0,1,31:34,1,0,1,2-15,4.6,36,167,10.4,19-31,323,490,0-1,7-12,26,12,0,2,Hawai'i,away,38,401310756,2021,13,regular
1,1,17,0,1,2,3,0,1,0,,5,0,43,1,0,2,28:26,0,0,0,3-26,3.2,37,119,6.4,18-29,186,305,0-2,6-14,17,,,,Wyoming,home,14,401310756,2021,13,regular
2,0,13,0,2,2,,,,0,2,2,0,41,0,0,0,19:03,0,2,2,1-10,3.5,25,87,7.1,8-18,127,214,0-1,2-8,12,,,,UNLV,away,14,401310752,2021,13,regular
6,,,,,12,,,,2,0,8,0,22,5,0,1,40:57,0,0,0,5-55,7.4,69,511,0.0,0-0,0,511,2-2,5-10,26,7,0,1,Air Force,home,48,401310752,2021,13,regular
0,0,133,0,6,9,,,,1,2,5,0,47,0,1,4,25:16,0,2,2,7-56,2.6,25,64,6.0,19-43,260,324,0-2,6-14,23,,,,San José State,home,9,401310757,2021,13,regular
1,4,60,0,4,8,,,,2,2,5,0,38,3,2,7,34:44,0,1,1,7-67,4.1,34,138,9.4,28-37,348,486,0-0,7-14,27,,,,Fresno State,away,40,401310757,2021,13,regular
6,0,67,0,4,6,,,,0,1,8,0,49,4,4,5,28:12,1,0,1,2-20,7.2,41,297,9.5,14-20,190,487,1-1,5-8,24,17,0,2,Michigan,home,42,401282781,2021,13,regular
1,2,11,0,2,9,20,0,1,0,2,0,0,31,0,2,2,31:48,0,0,0,10-66,2.1,30,64,8.0,34-49,394,458,3-4,8-18,23,5,0,1,Ohio State,away,27,401282781,2021,13,regular
0,3,132,0,6,3,17,1,1,0,3,6,1,44,0,1,4,23:28,0,2,2,2-17,2.3,26,61,9.2,23-34,313,374,2-3,5-13,19,,,,Penn State,away,27,401282785,2021,13,regular
2,2,17,0,1,6,,,,2,3,9,0,34,4,3,5,36:32,1,0,1,7-50,3.9,47,183,8.9,19-30,268,451,3-4,9-18,21,,,,Michigan State,home,30,401282785,2021,13,regular
2,0,140,0,6,2,,,,0,,5,0,45,2,1,2,26:20,1,0,1,1-4,4.8,34,164,5.4,16-30,163,327,0-4,2-11,15,17,0,2,Rutgers,home,16,401282766,2021,13,regular
3,3,,,,4,-1,0,1,0,1,1,0,36,0,2,6,33:40,0,0,0,7-39,5.8,45,263,10.4,21-30,312,575,1-1,9-15,27,-2,0,1,Maryland,away,40,401282766,2021,13,regular
2,4,,,,8,7,0,1,0,,10,0,45,4,0,4,29:14,0,0,0,6-66,6.0,28,167,8.5,27-33,280,447,1-1,2-8,25,-1,0,1,Purdue,home,44,401282753,2021,13,regular
1,0,54,0,4,1,,,,0,2,4,0,42,1,0,0,30:46,1,0,1,8-67,1.8,32,57,4.9,18-30,147,204,0-0,7-15,17,,,,Indiana,away,7,401282753,2021,13,regular
1,1,49,0,3,11,0,0,1,0,1,3,0,33,0,2,3,30:10,1,0,1,7-82,2.0,37,75,12.4,11-16,199,274,0-0,5-11,16,0,0,1,Minnesota,home,23,401282794,2021,13,regular
0,0,55,0,3,7,25,1,1,0,1,4,1,31,3,1,1,29:50,1,0,1,8-73,2.8,22,62,4.5,21-38,171,233,1-3,4-14,17,,,,Wisconsin,away,13,401282794,2021,13,regular
1,0,25,0,1,14,0,0,1,1,3,4,1,29,2,2,1,31:53,0,1,1,4-25,5.0,37,186,6.6,13-27,178,364,0-1,7-14,19,26,1,3,Iowa,away,28,401282761,2021,13,regular
3,0,0,0,1,3,,,,1,2,5,0,33,2,1,7,28:07,1,1,2,5-50,3.0,43,129,9.0,16-22,198,327,3-3,5-13,18,,,,Nebraska,home,21,401282761,2021,13,regular
2,0,17,0,1,2,3,0,1,0,2,2,0,37,1,3,4,33:31,1,1,2,3-25,2.5,48,118,4.9,12-25,123,241,3-4,6-19,14,8,0,1,Northwestern,away,14,401282722,2021,13,regular
4,1,,,,17,19,0,1,2,0,8,0,41,3,2,5,26:29,1,0,1,4-50,5.7,38,217,10.5,14-23,242,459,1-1,5-13,18,66,0,3,Illinois,home,47,401282722,2021,13,regular
4,2,26,0,2,8,,,,0,,7,0,31,1,3,4,32:30,0,0,0,10-80,5.5,37,203,12.4,26-34,420,623,2-2,7-13,30,14,0,2,New Mexico State,home,44,401286306,2021,13,regular
3,1,,,,3,,,,0,,7,0,42,2,1,1,27:30,0,0,0,7-65,8.0,35,281,5.4,12-23,124,405,3-4,4-13,16,,,,UMass,away,27,401286306,2021,13,regular
4,2,10,0,1,6,0,0,1,2,1,4,0,26,2,4,5,29:04,1,0,1,5-50,5.4,41,220,5.1,15-21,108,328,1-1,6-14,18,,,,UAB,home,42,401282274,2021,13,regular
2,1,75,0,5,5,5,0,1,0,3,5,0,29,3,0,3,30:56,1,2,3,10-62,3.3,30,99,6.0,21-34,204,303,1-1,3-13,17,-3,0,1,UTEP,away,25,401282274,2021,13,regular
1,3,108,0,6,7,0,0,1,1,0,6,0,31,2,0,4,29:49,3,0,3,3-35,3.1,40,124,8.2,20-37,303,427,2-3,5-16,26,26,0,4,Louisiana Tech,away,31,401282271,2021,13,regular
2,3,123,0,5,5,7,0,3,0,1,10,0,33,4,2,6,30:11,1,1,2,11-104,4.5,41,183,9.5,16-26,246,429,0-3,5-14,19,48,0,1,Rice,home,35,401282271,2021,13,regular
2,2,36,0,1,3,,,,0,,3,0,47,0,0,1,22:56,1,0,1,3-30,4.0,21,85,7.9,25-39,308,393,2-2,4-10,22,8,0,1,Oregon State,away,29,401309908,2021,13,regular
3,2,21,0,1,8,0,0,1,0,1,3,0,38,0,6,3,37:04,0,0,0,10-52,5.6,41,231,9.8,23-28,275,506,1-1,10-13,26,16,0,1,Oregon,home,38,401309908,2021,13,regular
3,0,26,0,2,16,104,1,4,0,1,4,1,21,1,0,1,41:25,0,0,0,10-95,5.1,41,209,7.7,27-32,245,454,0-0,7-13,26,2,0,2,Washington State,away,40,401309905,2021,13,regular
1,1,71,0,3,1,,,,0,1,8,0,49,0,0,3,18:35,4,0,4,3-41,0.7,14,10,6.1,17-31,190,200,1-1,4-11,11,,,,Washington,home,13,401309905,2021,13,regular
2,3,44,0,3,10,26,0,2,0,1,7,0,40,5,4,2,32:15,0,1,1,6-47,6.4,44,282,5.9,19-28,164,446,0-0,9-13,26,0,0,1,UCLA,home,42,401309907,2021,13,regular
2,0,150,0,4,2,,,,1,0,5,0,45,0,2,3,27:45,2,0,2,3-25,2.9,32,92,4.0,16-31,125,217,2-5,4-13,16,,,,California,away,14,401309907,2021,13,regular
3,2,21,0,1,5,,,,0,3,3,0,46,0,0,5,31:09,2,0,2,6-40,4.5,42,189,8.6,20-32,276,465,3-3,7-14,27,2,0,2,BYU,away,35,401309910,2021,13,regular
2,1,123,0,4,11,0,0,2,0,1,3,0,36,1,1,5,28:51,0,0,0,8-64,4.8,44,210,6.9,23-36,248,458,2-3,7-16,27,5,0,1,USC,home,31,401309910,2021,13,regular
0,0,124,1,3,7,40,0,1,0,2,5,1,39,0,0,1,25:53,0,0,0,4-25,2.0,32,64,3.7,9-23,84,148,0-2,7-16,9,14,0,1,Colorado,away,13,401309906,2021,13,regular
1,3,29,0,1,4,,,,0,1,7,0,35,4,1,6,34:07,1,0,1,2-20,5.9,45,265,7.8,14-23,179,444,1-3,6-12,23,31,0,4,Utah,home,28,401309906,2021,13,regular
0,1,66,0,4,9,,,,0,2,2,0,36,1,0,0,35:31,1,1,2,12-96,1.5,34,50,8.9,28-39,346,396,3-4,6-17,22,18,0,3,Arizona,away,15,401309909,2021,13,regular
2,2,66,0,3,4,87,1,1,1,1,6,1,56,4,1,3,24:29,0,0,0,10-119,6.2,37,228,6.1,10-14,86,314,0-0,3-8,16,7,0,1,Arizona State,home,38,401309909,2021,13,regular
0,2,74,0,4,5,,,,0,1,6,0,36,3,6,4,31:47,1,1,2,3-19,2.9,29,85,6.6,32-50,328,413,2-3,6-19,20,45,0,2,Florida Atlantic,home,17,401282270,2021,13,regular
1,1,25,0,1,9,0,0,1,1,2,8,0,38,3,1,6,28:13,0,0,0,6-50,4.1,31,127,6.1,24-39,236,363,1-2,4-16,16,35,0,2,Middle Tennessee,away,27,401282270,2021,13,regular
3,2,31,0,1,7,6,0,2,2,2,5,0,27,4,3,5,31:56,1,2,3,1-10,7.5,43,322,12.2,8-10,122,444,1-1,4-9,18,81,0,2,Southern Mississippi,home,37,401282269,2021,13,regular
1,1,20,0,1,5,0,0,1,2,2,3,0,25,0,0,0,28:04,2,2,4,4-20,4.6,35,160,9.6,13-24,231,391,0-1,5-13,14,,,,Florida International,away,17,401282269,2021,13,regular
1,1,22,0,1,11,,,,4,6,5,0,43,0,1,1,23:16,0,3,3,5-67,5.9,35,205,6.0,12-27,161,366,1-2,1-13,16,4,0,4,UT San Antonio,away,23,401282273,2021,13,regular
6,0,17,0,1,9,,,,6,3,7,0,31,5,3,5,36:44,0,2,2,3-25,5.7,60,340,6.8,10-17,116,456,1-1,7-13,27,0,0,1,North Texas,home,45,401282273,2021,13,regular
1,2,63,0,5,3,,,,0,1,6,0,31,1,10,9,29:26,1,1,2,5-30,3.2,40,126,5.1,26-39,199,325,2-4,3-14,20,,,,Marshall,home,21,401282272,2021,13,regular
0,4,138,2,6,17,45,1,1,1,1,8,2,39,4,4,4,30:34,0,0,0,5-45,4.6,34,157,6.8,25-48,328,485,2-3,8-19,25,,,,Western Kentucky,away,53,401282272,2021,13,regular
3,2,14,0,1,8,,,,5,5,7,0,42,4,1,0,37:11,0,1,1,3-25,3.6,60,218,6.0,6-12,72,290,2-2,8-15,21,62,0,3,Navy,away,38,401301054,2021,13,regular
2,0,46,0,6,2,,,,2,4,8,0,54,1,0,0,22:49,0,3,3,4-14,3.0,28,84,4.5,15-22,98,182,1-1,2-9,11,-3,0,2,Temple,home,14,401301054,2021,13,regular
1,1,26,0,1,5,,,,0,,11,0,38,6,6,2,24:51,0,0,0,7-50,6.4,27,173,4.1,15-27,112,285,0-0,5-13,12,39,0,1,UCF,home,17,401301050,2021,13,regular
1,0,53,0,2,7,,,,0,1,6,0,29,0,7,1,35:09,0,0,0,8-45,2.0,44,90,7.4,18-30,222,312,2-2,6-16,20,13,0,2,South Florida,away,13,401301050,2021,13,regular
0,1,18,0,2,7,0,0,2,2,1,5,0,33,3,5,3,32:20,1,1,2,5-50,1.4,38,54,5.8,20-39,228,282,3-4,5-18,19,,,,East Carolina,home,13,401301051,2021,13,regular
2,2,55,0,4,5,0,0,1,1,1,8,1,40,3,0,8,27:40,2,1,3,7-60,4.0,36,143,10.8,17-28,301,444,0-1,4-12,20,,,,Cincinnati,away,35,401301051,2021,13,regular
0,1,86,0,6,5,37,1,1,0,1,3,1,28,0,4,1,28:45,0,1,1,4-25,2.6,32,82,4.5,21-35,156,238,1-2,5-16,16,,,,Connecticut,home,17,401301052,2021,13,regular
2,4,102,0,4,9,,,,2,0,14,0,37,7,5,8,31:15,1,0,1,4-43,5.0,32,160,9.8,23-33,323,483,0-2,7-13,22,30,0,2,Houston,away,45,401301052,2021,13,regular
3,1,53,0,2,4,,,,0,3,9,0,49,3,2,6,28:58,2,2,4,5-55,6.9,44,305,4.3,15-34,147,452,3-4,10-16,25,,,,Tulane,away,28,401301053,2021,13,regular
1,3,78,0,3,9,14,0,2,4,1,5,0,43,3,6,6,31:02,0,0,0,4-30,1.6,34,56,8.0,27-42,336,392,2-4,7-17,24,,,,Memphis,home,33,401301053,2021,13,regular
3,1,130,0,6,7,11,0,2,0,1,2,0,33,0,1,4,28:48,2,0,2,14-125,3.0,36,107,6.3,26-47,298,405,4-5,5-17,23,6,0,1,SMU,home,31,401301055,2021,13,regular
3,1,33,0,3,10,16,0,2,0,1,6,0,45,2,1,3,31:12,2,0,2,6-50,3.6,36,130,7.4,18-33,244,374,0-0,6-15,22,7,0,1,Tulsa,away,34,401301055,2021,13,regular
4,3,70,0,3,8,88,0,2,2,1,5,0,30,3,6,2,23:49,2,0,2,8-53,3.5,32,113,12.6,17-26,328,441,0-0,4-8,21,,,,Old Dominion,home,56,401282268,2021,13,regular
1,2,152,0,9,10,8,1,2,0,2,6,1,22,2,3,2,36:11,2,2,4,13-104,5.2,39,203,6.0,27-46,277,480,2-4,8-17,26,,,,Charlotte,away,34,401282268,2021,13,regular
1,1,49,0,3,4,,,,0,1,8,0,32,1,3,2,30:32,0,1,1,4-17,4.1,40,164,4.7,16-34,161,325,2-5,4-15,20,,,,Louisiana Monroe,away,16,401309650,2021,13,regular
2,1,0,0,1,3,,,,2,1,7,0,35,2,6,2,29:28,0,0,0,4-45,4.3,38,165,9.0,15-24,217,382,1-5,3-12,17,13,0,2,Louisiana,home,21,401309650,2021,13,regular
2,1,80,0,5,6,,,,0,1,8,0,50,5,2,3,25:03,0,0,0,6-64,7.0,29,203,5.0,12-26,130,333,1-1,5-14,14,40,0,2,Texas State,away,24,401309647,2021,13,regular
0,2,55,0,4,10,,,,0,1,6,0,32,1,4,5,34:57,0,0,0,8-60,5.0,39,194,7.5,25-37,277,471,2-2,4-16,25,8,0,3,Arkansas State,home,22,401309647,2021,13,regular
1,2,30,0,2,13,23,0,2,4,2,8,0,52,5,3,3,27:04,0,2,2,9-90,5.4,46,247,6.4,11-22,140,387,2-3,2-11,21,2,0,2,Georgia State,home,37,401309649,2021,13,regular
1,0,48,0,2,4,,,,4,2,4,0,48,2,1,3,32:56,2,2,4,3-42,1.5,38,57,7.6,21-38,287,344,2-4,7-17,18,,,,Troy,away,10,401309649,2021,13,regular
3,1,40,0,3,3,0,0,3,0,3,11,0,37,4,7,3,32:52,1,2,3,7-84,6.8,46,315,7.0,16-25,176,491,2-3,2-9,25,,,,Coastal Carolina,away,27,401309648,2021,13,regular
0,2,43,0,3,7,0,0,1,2,0,6,0,29,5,1,2,27:08,3,0,3,3-27,-0.2,23,-5,8.6,28-41,354,349,2-5,3-12,20,,,,South Alabama,home,21,401309648,2021,13,regular
0,2,123,1,2,9,,,,1,2,12,1,42,4,4,6,25:25,0,1,1,7-66,3.0,31,94,9.8,12-24,235,329,2-3,4-14,12,41,0,3,Appalachian State,home,27,401309646,2021,13,regular
0,0,26,0,5,3,,,,1,1,5,0,29,2,2,3,34:35,0,1,1,4-25,1.9,46,87,4.5,11-24,107,194,2-4,4-17,15,,,,Georgia Southern,away,3,401309646,2021,13,regular
1,0,83,0,5,4,22,0,2,0,3,3,0,46,1,0,1,27:56,2,0,2,9-87,2.6,29,74,6.1,13-24,147,221,0-1,3-12,13,3,0,1,Oregon,away,10,401331159,2021,14,regular
3,1,49,0,2,6,37,1,2,0,2,5,1,37,4,2,4,32:04,2,0,2,10-89,4.8,40,191,7.1,15-24,170,361,3-3,6-13,20,12,0,3,Utah,home,38,401331159,2021,14,regular
5,2,0,0,1,7,10,0,2,1,0,4,0,39,3,4,5,36:44,0,0,0,8-85,5.6,54,304,8.4,21-30,252,556,2-3,8-15,28,,,,UT San Antonio,home,49,401282156,2021,14,regular
1,4,160,0,6,9,,,,0,3,7,0,43,1,2,1,23:16,2,1,3,6-45,-0.6,16,-9,9.6,36-60,577,568,3-3,5-13,26,-2,0,1,Western Kentucky,away,41,401282156,2021,14,regular
1,3,,,,11,45,1,2,0,1,6,1,41,3,5,4,25:47,0,0,0,7-85,4.4,26,115,9.6,26-44,421,536,0-0,7-14,25,,,,Alabama,home,41,401282154,2021,14,regular
0,3,45,0,2,6,,,,0,,4,0,44,0,8,5,34:13,2,0,2,6-45,3.6,30,109,7.1,29-48,340,449,2-4,3-12,30,6,0,2,Georgia,away,24,401282154,2021,14,regular
0,0,,,,3,1,0,2,0,1,3,0,37,1,6,1,31:39,1,0,1,5-55,3.2,33,104,4.6,19-38,175,279,0-1,5-19,15,-6,0,2,Iowa,home,3,401331447,2021,14,regular
4,2,,,,6,1,0,1,0,,4,0,36,1,9,2,28:21,2,0,2,4-50,6.2,34,211,8.9,18-28,250,461,0-1,4-10,21,17,0,2,Michigan,away,42,401331447,2021,14,regular
2,3,75,0,3,5,9,0,1,0,1,12,0,36,8,2,2,19:41,0,0,0,6-40,7.5,28,210,11.2,11-17,190,400,0-1,0-8,14,,,,Cincinnati,home,35,401331162,2021,14,regular
0,2,93,0,5,8,,,,0,2,3,0,21,1,3,2,40:19,1,0,1,7-58,1.8,47,86,9.6,17-26,250,336,2-3,5-15,22,14,0,1,Houston,away,20,401331162,2021,14,regular
0,3,40,0,2,3,48,0,4,0,3,8,0,53,2,5,4,28:37,0,2,2,7-49,1.9,33,62,6.4,23-28,180,242,0-1,6-14,15,-5,0,1,Baylor,away,21,401287953,2021,14,regular
1,0,,,,10,,,,2,2,11,0,42,6,0,1,31:23,4,0,4,6-50,1.8,40,70,5.6,32-47,263,333,0-1,12-20,26,,,,Oklahoma State,home,16,401287953,2021,14,regular
3,2,,,,9,92,1,4,0,3,9,1,44,5,2,4,31:13,0,0,0,8-70,2.9,38,112,8.0,21-34,273,385,0-1,4-14,22,39,0,1,Pittsburgh,away,45,401331163,2021,14,regular
1,2,53,0,2,3,,,,0,,5,0,37,3,0,3,28:47,4,0,4,8-70,2.1,39,82,4.6,21-46,213,295,0-1,7-19,24,,,,Wake Forest,home,21,401331163,2021,14,regular
0,1,101,0,8,7,25,0,1,0,3,6,0,33,2,3,6,31:02,0,2,2,9-120,3.8,39,148,5.8,16-29,167,315,1-4,1-14,17,26,0,3,San Diego State,home,13,401310676,2021,14,regular
2,4,21,0,1,8,,,,0,1,8,1,43,5,7,6,28:58,1,0,1,4-42,2.3,28,65,7.4,29-43,318,383,2-2,8-16,22,21,0,1,Utah State,away,46,401310676,2021,14,regular
1,1,89,0,5,4,,,,0,1,10,0,31,4,4,6,27:23,0,1,1,7-47,5.0,34,171,4.0,12-30,119,290,2-2,4-15,18,0,0,2,Appalachian State,away,16,401331161,2021,14,regular
2,1,54,0,3,6,,,,1,0,6,0,31,3,3,3,32:37,0,0,0,6-55,4.6,41,188,6.6,15-32,210,398,1-3,6-15,20,10,0,4,Louisiana,home,24,401331161,2021,14,regular
1,2,73,0,6,5,0,0,1,0,1,3,0,27,0,0,1,19:59,2,0,2,7-73,5.4,36,195,7.5,16-26,196,391,1-3,4-9,24,,,,Kent State,away,23,401331160,2021,14,regular
4,0,57,0,3,11,24,1,2,0,,10,1,27,4,2,1,40:01,1,0,1,5-55,4.4,61,266,6.8,7-15,102,368,3-3,8-14,28,,,,Northern Illinois,home,41,401331160,2021,14,regular
2,0,19,0,1,6,,,,2,1,7,0,55,3,3,6,28:44,0,0,0,6-53,2.8,31,88,8.4,18-21,177,265,1-1,3-10,13,2,0,1,California,home,24,401387250,2021,14,regular
0,2,51,0,3,2,,,,0,3,5,0,40,3,1,0,31:16,0,2,2,7-39,3.6,40,144,6.8,25-39,265,409,0-1,11-19,25,5,0,2,USC,away,14,401387250,2021,14,regular
1,0,0,0,2,7,,,,0,,3,0,31,1,1,0,25:35,0,0,0,2-10,3.8,33,124,6.8,7-16,108,232,0-1,4-12,11,9,0,2,Army,home,13,401301056,2021,15,regular
2,0,54,0,4,5,,,,0,,5,0,20,1,2,5,34:25,0,0,0,5-40,3.8,52,196,13.7,4-6,82,278,2-2,6-15,13,22,0,2,Navy,away,17,401301056,2021,15,regular
1,0,77,0,4,7,0,0,2,1,1,7,0,35,4,0,4,30:34,1,1,2,13-91,4.2,36,152,8.8,21-30,263,415,0-2,4-12,23,0,0,2,Oregon State,home,13,401331170,2021,1,postseason
1,2,61,0,3,6,0,0,1,1,1,6,0,46,4,0,3,29:26,2,1,3,5-46,2.5,44,110,8.8,18-31,273,383,0-0,5-12,27,3,0,2,Utah State,away,24,401331170,2021,1,postseason
1,2,41,0,4,12,0,0,1,0,1,2,0,27,1,2,3,39:42,0,0,0,8-85,3.8,65,244,8.4,22-34,285,529,2-4,9-19,35,0,0,1,Tulsa,home,30,401331172,2021,1,postseason
1,0,161,1,5,5,,,,0,1,8,1,57,1,2,2,20:18,1,1,2,6-59,3.7,19,71,6.3,19-28,176,247,0-0,5-11,10,,,,Old Dominion,away,17,401331172,2021,1,postseason
2,3,95,0,3,8,0,0,1,0,,3,0,31,2,1,2,37:51,0,0,0,14-124,3.9,40,156,9.3,24-36,333,489,1-2,5-10,31,1,0,1,San Diego State,home,38,401331214,2021,1,postseason
1,2,,,,6,,,,0,,4,0,42,1,0,1,22:09,1,0,1,9-80,4.9,24,117,7.1,22-38,271,388,1-3,1-9,21,12,0,1,UT San Antonio,away,24,401331214,2021,1,postseason
6,1,106,0,6,10,,,,0,1,8,0,48,4,0,2,31:10,0,0,0,7-74,7.8,53,411,11.5,9-11,127,538,0-1,7-13,22,,,,Wyoming,home,52,401331213,2021,1,postseason
1,4,157,0,7,8,,,,0,,4,0,44,3,0,0,28:50,0,0,0,12-95,6.4,50,319,12.0,18-28,337,656,0-3,9-16,29,14,0,1,Kent State,away,38,401331213,2021,1,postseason
2,1,0,0,1,6,,,,1,,8,0,44,3,2,3,31:00,0,0,0,4-35,3.8,55,211,10.6,6-9,95,306,5-5,5-14,21,,,,Army,home,24,401331215,2021,1,postseason
1,1,54,0,3,10,,,,0,1,6,0,37,0,0,1,29:00,0,1,1,5-40,5.3,37,195,7.0,27-34,238,433,0-1,6-11,28,-2,0,1,Missouri,away,22,401331215,2021,1,postseason
1,2,14,0,1,9,44,0,2,0,1,4,0,31,1,2,2,38:21,0,0,0,5-35,4.3,47,203,7.4,22-31,230,433,0-0,9-16,26,21,0,3,Miami (OH),home,27,401391158,2021,1,postseason
2,0,19,0,1,2,,,,0,,8,0,44,4,2,0,21:39,2,0,2,5-69,2.8,32,89,7.1,15-32,228,317,1-2,5-13,18,,,,North Texas,away,14,401391158,2021,1,postseason
2,1,56,0,2,11,,,,0,,4,0,39,2,8,6,34:30,0,0,0,4-42,5.8,50,288,5.9,15-25,148,436,2-2,5-16,20,13,0,2,UCF,away,29,401331216,2021,1,postseason
2,0,109,0,5,5,,,,0,,10,0,56,2,2,2,25:30,0,0,0,8-85,6.8,30,205,4.6,14-37,171,376,0-2,2-13,19,24,0,3,Florida,home,17,401331216,2021,1,postseason
4,2,128,1,2,10,0,0,1,0,,9,1,41,6,4,3,32:32,1,0,1,4-48,6.8,52,352,11.6,8-14,162,514,1-1,6-10,23,,,,Western Michigan,away,52,401331219,2021,1,postseason
2,1,134,0,8,6,1,0,1,0,,3,0,41,1,0,4,27:28,1,0,1,3-35,3.9,31,121,5.3,12-23,121,242,1-1,3-11,16,-2,0,2,Nevada,home,24,401331219,2021,1,postseason
0,2,52,0,4,5,,,,0,2,7,0,35,1,3,1,29:50,2,0,2,6-34,4.4,26,115,6.9,26-41,283,398,1-2,6-14,19,,,,Houston,away,17,401331221,2021,1,postseason
0,1,42,0,2,7,1,0,2,0,2,4,0,40,1,7,3,30:10,0,0,0,3-35,4.3,29,125,6.1,19-37,227,352,1-3,4-15,15,,,,Auburn,home,13,401331221,2021,1,postseason
2,2,0,0,2,7,,,,0,1,5,0,34,2,1,3,35:26,0,0,0,3-35,3.1,55,170,25.2,9-10,252,422,1-1,8-14,21,,,,Air Force,away,31,401331222,2021,1,postseason
2,1,159,1,5,4,,,,0,3,4,1,41,2,1,0,24:34,0,0,0,3-30,5.2,37,192,9.4,13-22,207,399,2-3,7-13,21,4,0,1,Louisville,home,28,401331222,2021,1,postseason
0,1,74,0,4,1,,,,0,2,3,0,47,1,5,3,28:41,1,2,3,4-35,2.7,20,54,5.5,32-53,290,344,1-2,8-17,22,9,0,3,Mississippi State,away,7,401331223,2021,1,postseason
3,1,,,,10,0,0,1,2,0,7,0,46,4,2,7,31:19,0,0,0,6-50,5.9,44,260,9.0,15-28,252,512,0-1,6-13,24,3,0,2,Texas Tech,home,34,401331223,2021,1,postseason
1,0,21,0,4,,0,0,1,1,3,5,0,44,2,0,1,21:31,1,0,1,4-20,2.4,27,66,4.5,18-31,140,206,1-2,3-13,15,-2,0,1,West Virginia,away,6,401331224,2021,1,postseason
