fumblesRecovered,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,firstDowns,thirdDownEff,fourthDownEff,totalYards,netPassingYards,completionAttempts,yardsPerPass,rushingYards,rushingAttempts,yardsPerRushAttempt,totalPenaltiesYards,turnovers,fumblesLost,interceptions,possessionTime,team,home_away,points,game_id,season,week,season_type
0,0,16,0,1,1,164,0,8,4,,,,11,1-15,1-3,203,166,17-43,3.9,37,24,1.5,8-67,3,0,3,24:41,UNLV,away,10,323290062,2012,13,regular
1,1,2,0,3,2,93,0,6,3,43,0,1,23,8-18,0-1,472,281,31-48,5.9,191,39,4.9,1-5,5,3,2,33:47,Troy,away,21,323292393,2012,13,regular
3,1,8,0,3,0,92,0,4,10,99,1,2,10,6-18,0-0,328,176,18-37,4.8,152,27,5.6,3-37,2,1,1,26:14,Middle Tennessee,home,24,323292393,2012,13,regular
0,1,13,0,1,1,68,0,2,7,49,1,2,16,5-14,0-1,388,173,14-29,6.0,215,31,6.9,5-55,3,2,1,23:25,Western Kentucky,home,25,323290098,2012,13,regular
2,2,,,,1,113,0,5,6,38,0,1,16,4-15,1-2,299,146,18-25,5.8,153,40,3.8,2-20,2,0,2,35:48,North Texas,away,24,323290098,2012,13,regular
0,0,30,0,5,2,57,0,3,8,1,0,1,24,7-21,0-1,401,374,35-65,5.8,27,28,1.0,5-50,1,0,1,32:27,Louisville,home,20,323290097,2012,13,regular
0,1,-3,0,1,1,34,0,3,11,0,0,1,12,3-15,0-0,241,92,9-28,3.3,149,39,3.8,4-31,1,0,1,27:29,Connecticut,away,23,323290097,2012,13,regular
0,1,12,0,1,5,168,0,7,9,44,0,1,27,7-14,0-0,494,305,28-40,7.6,189,37,5.1,11-86,1,1,0,25:56,North Carolina,home,45,323290153,2012,13,regular
1,2,,,,2,146,1,4,8,,,,21,3-14,2-3,404,216,17-36,6.0,188,37,5.1,3-30,1,0,1,33:12,Maryland,away,38,323290153,2012,13,regular
2,3,,,,1,42,0,2,3,,,,18,5-13,0-0,372,178,17-27,6.6,194,40,4.8,4-50,0,0,0,28:29,Cincinnati,home,27,323282132,2012,13,regular
0,1,1,0,2,0,55,0,3,4,,,,22,8-18,1-1,266,176,21-39,4.5,90,38,2.4,1-5,2,2,0,30:54,South Florida,away,10,323282132,2012,13,regular
0,1,,,,2,52,0,4,6,,,,26,6-16,2-5,599,510,37-56,9.1,89,27,3.3,3-31,2,1,1,29:32,UAB,away,24,323292116,2012,13,regular
1,4,34,0,1,2,101,0,3,7,78,1,1,23,6-11,0-2,473,244,18-24,10.2,229,39,5.9,3-15,0,0,0,29:39,UCF,home,49,323292116,2012,13,regular
1,0,,,,3,25,0,2,6,,,,16,8-16,1-1,288,193,13-27,7.1,95,32,3.0,5-40,1,1,0,27:20,Southern Mississippi,away,24,323290235,2012,13,regular
1,4,67,0,4,2,95,0,4,6,,,,23,8-11,1-2,437,162,12-18,9.0,275,44,6.3,10-83,1,1,0,37:06,Memphis,home,42,323290235,2012,13,regular
0,2,,,,6,41,0,3,11,,,,36,10-16,2-2,633,419,43-55,7.6,214,45,4.8,7-41,3,1,2,28:36,Marshall,away,59,323280151,2012,13,regular
1,6,13,0,1,3,147,0,7,11,1,0,2,31,7-15,2-3,555,439,38-48,9.1,116,38,3.1,3-26,0,0,0,31:20,East Carolina,home,65,323280151,2012,13,regular
2,4,41,0,2,1,37,0,2,5,0,0,1,13,4-15,1-2,305,113,10-27,4.2,192,35,5.5,7-45,0,0,0,29:44,SMU,home,35,323292567,2012,13,regular
0,1,5,0,4,3,61,0,3,1,,,,32,5-18,5-8,591,413,36-65,6.4,178,38,4.7,4-45,3,2,1,29:50,Tulsa,away,27,323292567,2012,13,regular
0,0,0,0,1,2,129,0,6,5,-5,0,3,20,9-20,1-1,389,346,36-66,5.2,43,21,2.0,6-47,6,2,4,29:47,Tulane,away,17,323290248,2012,13,regular
2,2,22,0,5,2,61,0,3,16,52,0,4,22,7-18,0-0,591,370,26-47,7.9,221,39,5.7,8-75,3,0,3,30:13,Houston,home,40,323290248,2012,13,regular
1,3,25,0,3,2,72,0,2,9,111,1,3,19,5-11,0-0,250,117,18-26,4.5,133,31,4.3,5-35,2,0,2,23:58,Utah State,home,45,323290328,2012,13,regular
0,0,,,,0,60,0,4,9,11,0,2,15,6-19,1-1,210,52,12-26,2.0,158,47,3.4,7-86,4,1,3,35:32,Idaho,away,9,323290328,2012,13,regular
0,1,3,0,3,1,50,0,3,10,13,0,1,20,9-20,1-1,363,200,19-37,5.4,163,45,3.6,2-25,0,0,0,31:29,Penn State,home,24,323290213,2012,13,regular
0,1,-3,0,1,2,114,0,3,3,,,,16,5-16,1-2,349,191,12-25,7.6,158,43,3.7,4-45,1,0,1,27:53,Wisconsin,away,21,323290213,2012,13,regular
0,4,8,0,1,1,114,0,6,5,70,0,1,22,10-19,1-3,512,348,31-53,6.6,164,35,4.7,9-44,4,1,3,26:22,Indiana,away,35,323292509,2012,13,regular
1,3,,,,5,134,0,6,8,83,0,3,23,2-12,2-2,558,373,21-32,11.7,185,38,4.9,4-40,1,0,1,33:38,Purdue,home,56,323292509,2012,13,regular
2,2,-1,0,1,1,62,0,3,3,,,,13,4-10,0-1,279,171,11-20,8.6,108,27,4.0,5-54,4,3,1,22:53,Michigan,away,21,323290194,2012,13,regular
3,1,30,0,4,1,47,0,2,14,1,0,1,22,4-13,0-0,396,189,14-18,10.5,207,52,4.0,9-74,2,2,0,38:10,Ohio State,home,26,323290194,2012,13,regular
1,3,,,,3,132,0,4,12,49,0,3,29,7-13,4-4,450,112,11-16,7.0,338,67,5.0,2-20,2,1,1,37:03,Northwestern,home,50,323290077,2012,13,regular
1,2,,,,0,152,0,9,2,0,0,1,13,6-9,0-0,242,116,12-18,6.4,126,27,4.7,8-88,4,1,3,23:04,Illinois,away,14,323290077,2012,13,regular
0,0,19,0,1,0,145,0,6,4,63,1,2,7,5-14,0-0,96,92,13-30,3.1,4,19,0.2,1-10,4,0,4,22:23,Minnesota,home,10,323290135,2012,13,regular
0,1,66,0,4,1,35,0,2,14,35,0,4,21,7-15,0-0,421,143,13-29,4.9,278,44,6.3,5-45,2,0,2,37:37,Michigan State,away,26,323290135,2012,13,regular
2,1,29,0,1,0,8,0,1,1,,,,13,5-15,0-1,200,92,11-24,3.8,108,39,2.8,1-5,2,0,2,29:02,Iowa,home,7,323282294,2012,13,regular
0,1,0,0,2,0,15,0,1,7,11,0,2,16,4-14,2-2,263,63,8-14,4.5,200,53,3.8,2-25,2,2,0,34:30,Nebraska,away,13,323282294,2012,13,regular
0,5,0,0,1,1,83,0,4,6,40,0,4,18,5-10,0-1,344,82,10-19,4.3,262,42,6.2,4-35,1,0,1,29:28,Central Michigan,away,42,323280113,2012,13,regular
0,1,26,0,2,2,84,0,6,3,25,0,1,18,6-15,1-3,317,253,30-46,5.5,64,26,2.5,7-63,4,0,4,30:28,UMass,home,21,323280113,2012,13,regular
0,4,,,,3,163,0,6,10,28,0,3,30,8-13,1-1,610,367,25-37,9.9,243,41,5.9,8-78,2,1,1,35:31,San José State,home,52,323290023,2012,13,regular
1,2,35,0,2,4,147,0,8,7,4,0,1,27,8-16,2-2,541,483,39-60,8.1,58,22,2.6,5-60,3,0,3,24:40,Louisiana Tech,away,43,323290023,2012,13,regular
0,0,4,0,2,1,98,0,4,7,,,,19,1-8,0-1,281,186,14-24,7.8,95,27,3.5,3-15,2,0,2,25:03,USC,home,13,323290030,2012,13,regular
0,1,,,,0,87,0,4,16,0,0,2,24,5-14,0-0,439,217,15-27,8.0,222,42,5.3,7-50,0,0,0,34:18,Notre Dame,away,22,323290030,2012,13,regular
0,1,1,0,1,0,14,0,1,4,,,,26,6-17,3-7,426,120,10-21,5.7,306,67,4.6,4-30,2,1,1,39:50,Georgia Tech,away,10,323290061,2012,13,regular
1,4,,,,2,86,0,3,6,27,0,1,18,2-7,1-1,379,215,14-18,11.9,164,31,5.3,5-55,0,0,0,19:51,Georgia,home,42,323290061,2012,13,regular
1,2,66,0,3,1,112,0,5,8,,,,20,7-13,0-1,300,188,19-36,5.2,112,25,4.5,3-20,5,2,3,23:23,Florida State,home,26,323290052,2012,13,regular
2,3,50,0,1,1,57,0,3,13,14,0,3,21,8-16,0-1,394,150,16-25,6.0,244,47,5.2,12-101,1,1,0,36:13,Florida,away,37,323290052,2012,13,regular
0,1,-2,0,1,1,101,0,5,5,,,,23,10-21,0-3,412,245,30-47,5.2,167,37,4.5,3-25,0,0,0,33:52,Kentucky,away,17,323292633,2012,13,regular
0,1,10,0,1,4,59,0,4,7,,,,23,4-11,1-1,457,293,20-34,8.6,164,32,5.1,7-59,0,0,0,25:18,Tennessee,home,37,323292633,2012,13,regular
0,1,,,,1,,,,5,0,0,1,18,5-12,0-0,328,183,11-24,7.6,145,35,4.1,7-59,2,0,2,20:02,Clemson,home,17,323290228,2012,13,regular
0,0,30,0,1,3,95,0,4,9,8,0,2,26,11-21,1-1,444,310,23-41,7.6,134,45,3.0,12-110,1,0,1,39:34,South Carolina,away,27,323290228,2012,13,regular
2,2,5,0,1,0,75,0,5,3,0,0,1,19,7-19,2-5,310,186,18-38,4.9,124,44,2.8,4-42,2,1,1,32:23,Wake Forest,home,21,323290154,2012,13,regular
1,3,129,2,5,2,26,0,2,13,0,0,1,19,5-12,2-2,432,229,17-23,10.0,203,34,6.0,6-60,3,2,1,27:05,Vanderbilt,away,55,323290154,2012,13,regular
1,0,,,,0,148,0,8,,,,,7,4-12,0-0,163,71,5-15,4.7,92,32,2.9,8-77,3,1,2,26:49,Auburn,away,0,323290333,2012,13,regular
1,3,,,,4,,,,7,31,0,2,25,11-14,0-1,483,216,15-22,9.8,267,47,5.7,2-10,1,1,0,33:11,Alabama,home,49,323290333,2012,13,regular
1,0,0,0,1,2,183,1,5,6,0,0,2,17,1-13,2-3,333,303,21-39,7.8,30,25,1.2,5-66,2,0,2,27:56,Mississippi State,away,24,323290145,2012,13,regular
0,0,9,0,1,5,84,0,5,11,36,0,2,28,6-14,1-1,527,294,15-22,13.4,233,56,4.2,4-35,3,1,2,31:39,Ole Miss,home,41,323290145,2012,13,regular
1,1,1,0,2,1,90,0,3,8,21,0,1,16,6-15,0-1,306,217,16-29,7.5,89,38,2.3,4-41,0,0,0,30:12,LSU,away,20,323280008,2012,13,regular
0,0,-7,0,2,1,89,0,4,7,,,,24,3-12,2-2,462,359,31-53,6.8,103,24,4.3,5-45,2,1,1,29:48,Arkansas,home,13,323280008,2012,13,regular
0,1,73,0,6,6,51,0,3,8,,,,29,9-16,3-3,520,384,34-50,7.7,136,35,3.9,4-38,0,0,0,34:14,BYU,away,50,323290166,2012,13,regular
0,0,,,,2,53,0,3,2,,,,10,4-13,0-0,187,158,13-24,6.6,29,27,1.1,6-45,0,0,0,25:10,New Mexico State,home,14,323290166,2012,13,regular
1,3,6,0,2,1,89,0,4,7,,,,24,9-18,1-1,363,137,11-22,6.2,226,58,3.9,4-41,0,0,0,32:34,Ball State,away,31,323280193,2012,13,regular
0,1,-2,0,1,2,,,,6,,,,22,6-15,0-1,321,218,26-40,5.4,103,25,4.1,2-17,1,1,0,41:38,Miami (OH),home,24,323280193,2012,13,regular
1,1,8,0,1,1,13,0,1,4,33,1,1,15,3-11,0-0,377,170,9-20,8.5,207,38,5.4,1-10,2,1,1,26:27,Kent State,home,28,323282309,2012,13,regular
1,0,9,0,2,0,20,0,1,6,0,0,1,22,7-20,0-2,339,232,21-37,6.3,107,50,2.1,3-32,2,1,1,33:22,Ohio,away,6,323282309,2012,13,regular
0,0,8,0,2,5,72,0,3,5,0,0,1,24,3-9,1-2,459,327,29-35,9.3,132,34,3.9,10-115,2,1,1,38:47,Toledo,home,35,323252649,2012,13,regular
1,1,12,0,1,2,121,0,5,5,7,0,1,23,8-18,0-1,332,265,30-46,5.8,67,30,2.2,11-63,1,0,1,29:26,Akron,away,23,323252649,2012,13,regular
0,5,22,0,4,1,113,1,2,7,32,0,1,24,6-14,2-2,415,173,17-27,6.4,242,39,6.2,3-25,0,0,0,27:14,Northern Illinois,away,49,323282199,2012,13,regular
0,0,,,,1,87,0,6,1,,,,15,4-13,0-1,227,133,12-24,5.5,94,37,2.5,3-30,1,0,1,31:50,Eastern Michigan,home,7,323282199,2012,13,regular
1,2,,,,1,,,,3,,,,18,6-16,1-1,310,228,18-30,7.6,82,42,2.0,4-35,3,0,3,36:58,Bowling Green,home,21,323280189,2012,13,regular
0,1,,,,0,88,0,4,1,22,0,3,11,2-15,0-4,197,168,13-31,5.4,29,29,1.0,4-33,1,1,0,22:30,Buffalo,away,7,323280189,2012,13,regular
0,0,22,0,2,3,29,0,3,3,83,1,3,17,8-20,1-3,376,245,27-41,6.0,131,39,3.4,5-35,1,1,0,32:56,NC State,home,27,323290152,2012,13,regular
1,1,,,,0,53,0,3,4,,,,17,3-15,0-2,322,123,16-45,2.7,199,29,6.9,4-23,3,0,3,26:37,Boston College,away,10,323290152,2012,13,regular
1,0,26,0,3,1,28,0,2,2,,,,7,3-14,0-1,217,187,17-36,5.2,30,20,1.5,4-23,2,1,1,22:16,Virginia,away,14,323290259,2012,13,regular
1,1,,,,1,10,0,1,5,12,0,1,23,8-23,2-3,303,129,18-38,3.4,174,57,3.1,1-5,1,1,0,37:24,Virginia Tech,home,17,323290259,2012,13,regular
0,2,11,0,1,4,83,0,5,9,,,,30,6-18,3-6,583,432,36-62,7.0,151,32,4.7,5-35,0,0,0,31:10,Duke,home,45,323290150,2012,13,regular
0,4,24,0,2,3,89,0,4,10,,,,22,4-12,0-1,646,398,16-27,14.7,248,40,6.2,11-84,0,0,0,27:37,Miami,away,52,323290150,2012,13,regular
0,2,87,1,4,3,33,0,2,13,0,0,1,44,10-19,2-3,618,512,47-73,7.0,106,30,3.5,3-15,2,1,1,35:56,Oklahoma,home,51,323290201,2012,13,regular
1,5,15,0,2,1,89,0,5,12,46,0,1,23,7-15,0-0,490,289,20-38,7.6,201,41,4.9,6-55,1,0,1,23:21,Oklahoma State,away,48,323290201,2012,13,regular
0,2,,,,3,125,1,4,9,,,,27,6-11,0-1,567,359,30-41,8.8,208,32,6.5,7-68,4,1,3,27:08,Texas Tech,home,45,323292641,2012,13,regular
1,3,,,,3,165,0,6,10,61,1,3,32,9-18,1-2,674,396,22-37,10.7,278,57,4.9,6-71,0,0,0,32:38,Baylor,away,52,323292641,2012,13,regular
1,2,5,0,1,0,87,0,3,8,25,0,3,15,4-13,1-1,299,82,7-10,8.2,217,48,4.5,6-70,1,0,1,31:40,TCU,away,20,323270251,2012,13,regular
0,1,20,0,2,0,88,0,4,7,14,0,1,22,3-11,1-2,300,214,21-38,5.6,86,33,2.6,4-29,4,1,3,25:14,Texas,home,13,323270251,2012,13,regular
1,1,42,0,1,2,69,0,3,11,,,,24,6-13,0-0,475,236,22-31,7.6,239,41,5.8,11-107,0,0,0,31:05,West Virginia,away,31,323280066,2012,13,regular
0,0,4,0,1,3,97,0,5,6,,,,24,8-19,2-3,396,162,13-31,5.2,234,46,5.1,5-43,1,1,0,27:53,Iowa State,home,24,323280066,2012,13,regular
1,5,32,0,3,3,45,0,3,11,11,0,1,33,12-16,0-0,647,410,35-50,8.2,237,42,5.6,4-31,1,0,1,30:07,Texas A&M,home,59,323290245,2012,13,regular
0,2,28,0,2,2,107,0,6,5,0,0,1,21,5-14,1-1,465,276,20-38,7.3,189,36,5.3,9-80,2,1,1,29:53,Missouri,away,29,323290245,2012,13,regular
0,3,2,0,1,0,210,1,4,9,,,,25,11-19,0-1,453,207,21-30,6.9,246,55,4.5,1-15,2,2,0,43:17,Rice,away,33,323292638,2012,13,regular
2,1,,,,2,13,0,1,6,,,,17,1-11,1-1,443,295,10-27,10.9,148,32,4.6,2-20,0,0,0,22:24,UTEP,home,24,323292638,2012,13,regular
0,2,1,0,1,1,135,0,8,6,,,,22,4-12,4-5,393,311,31-49,6.3,82,25,3.3,4-26,6,2,4,40:49,Oregon State,home,24,323290204,2012,13,regular
2,6,4,0,1,1,56,0,3,6,0,0,4,25,4-15,5-6,570,140,17-24,5.8,430,64,6.7,9-86,0,0,0,31:29,Oregon,away,48,323290204,2012,13,regular
1,1,32,0,2,1,79,0,4,5,,,,13,7-19,1-3,334,261,20-38,6.9,73,33,2.2,12-135,2,1,1,25:28,UCLA,home,17,323290026,2012,13,regular
1,3,27,0,2,1,28,0,2,5,0,0,1,19,5-14,0-1,381,160,15-22,7.3,221,49,4.5,6-55,1,1,0,34:23,Stanford,away,35,323290026,2012,13,regular
1,3,4,0,3,0,17,0,1,11,60,0,1,25,8-15,0-1,369,350,33-53,6.6,19,24,0.8,7-64,4,2,2,29:53,Washington State,home,31,323280265,2012,13,regular
2,2,-1,0,1,2,48,0,3,4,12,0,2,17,5-15,1-1,269,194,20-34,5.7,75,33,2.3,18-129,2,1,1,30:07,Washington,away,28,323280265,2012,13,regular
1,3,,,,1,154,1,4,5,,,,25,6-16,1-3,418,306,30-52,5.9,112,35,3.2,4-35,5,1,4,30:52,Colorado,home,35,323280038,2012,13,regular
1,3,0,0,3,1,149,1,4,10,25,0,4,18,3-12,0-0,336,128,13-25,5.1,208,36,5.8,5-43,1,1,0,32:22,Utah,away,42,323280038,2012,13,regular
2,1,12,0,1,3,51,0,3,8,,,,36,10-18,0-1,522,230,19-39,5.9,292,57,5.1,1-15,4,1,3,30:25,Arizona,home,34,323280012,2012,13,regular
1,5,26,0,3,0,1,0,1,11,66,0,3,24,8-17,0-0,460,191,16-29,6.6,269,55,4.9,7-86,2,2,0,29:18,Arizona State,away,41,323280012,2012,13,regular
1,1,13,0,1,2,94,0,5,12,,,,21,6-15,0-0,414,360,27-44,8.2,54,28,1.9,11-89,1,1,0,30:12,South Alabama,away,30,323290309,2012,13,regular
1,4,0,0,1,3,81,0,4,10,,,,24,2-10,2-2,538,362,14-24,15.1,176,42,4.2,9-81,1,1,0,29:48,Louisiana,home,52,323290309,2012,13,regular
1,0,25,0,3,2,102,0,4,5,,,,17,9-19,0-1,362,226,22-31,7.3,136,45,3.0,2-20,2,2,0,31:19,Florida International,home,17,323292229,2012,13,regular
2,1,-1,0,1,1,49,0,2,5,,,,15,6-16,1-1,235,226,32-42,5.4,9,27,0.3,4-35,1,1,0,28:41,Louisiana Monroe,away,23,323292229,2012,13,regular
0,2,,,,2,109,0,6,7,17,0,3,28,5-13,1-2,392,324,31-43,7.5,68,32,2.1,3-30,2,2,0,30:22,Texas State,away,31,323292636,2012,13,regular
2,1,81,1,2,3,39,0,2,8,,,,26,8-13,0-0,499,200,15-31,6.5,299,40,7.5,13-142,3,0,3,29:47,UT San Antonio,home,38,323292636,2012,13,regular
2,6,3,0,2,5,29,0,2,11,61,0,2,42,7-10,3-3,683,453,36-44,10.3,230,40,5.8,3-25,0,0,0,36:19,Oregon State,home,77,323360204,2012,14,regular
0,0,,,,0,87,0,7,3,,,,12,3-11,0-1,223,174,20-33,5.3,49,17,2.9,6-51,4,2,2,23:33,Nicholls,away,3,323360204,2012,14,regular
2,0,8,0,1,1,115,0,5,1,1,0,2,17,4-15,1-2,166,148,14-31,4.8,18,34,0.5,7-40,3,1,2,27:12,South Alabama,away,7,323360062,2012,14,regular
1,1,34,0,3,1,,,,11,2,0,2,20,5-11,0-0,410,181,11-23,7.9,229,47,4.9,6-80,4,2,2,32:21,Hawai'i,home,23,323360062,2012,14,regular
1,8,,,,1,,,,10,51,1,2,24,5-9,0-0,640,101,8-10,10.1,539,50,10.8,4-51,0,0,0,29:45,Wisconsin,home,70,323360275,2012,14,regular
0,4,-1,0,1,0,52,0,2,7,,,,23,6-16,1-2,477,195,18-34,5.7,282,44,6.4,4-40,3,1,2,30:06,Nebraska,away,31,323360275,2012,14,regular
2,1,,,,0,57,0,2,9,0,0,1,19,4-15,4-4,301,118,5-16,7.4,183,52,3.5,3-25,2,0,2,30:09,Georgia Tech,home,15,323360059,2012,14,regular
0,3,23,0,2,0,48,0,3,3,55,0,2,22,3-8,0-0,328,134,16-21,6.4,194,37,5.2,6-39,3,2,1,29:14,Florida State,away,21,323360059,2012,14,regular
0,1,-2,0,2,2,140,0,6,6,0,0,1,21,5-12,1-2,413,314,26-35,9.0,99,30,3.3,5-35,3,1,2,36:12,Texas,away,24,323362306,2012,14,regular
1,5,9,0,1,1,50,0,2,6,64,0,2,15,8-13,0-0,362,184,8-14,13.1,178,45,4.0,3-35,1,0,1,30:55,Kansas State,home,42,323362306,2012,14,regular
1,2,39,0,1,1,21,0,1,9,43,0,3,18,8-17,1-1,327,211,19-25,8.4,116,47,2.5,13-99,0,0,0,41:30,Pittsburgh,away,27,323360058,2012,14,regular
0,0,,,,0,121,0,4,3,,,,10,4-13,0-0,117,109,13-28,3.9,8,20,0.4,5-38,4,1,3,18:30,South Florida,home,3,323360058,2012,14,regular
0,3,8,0,1,1,89,0,4,6,35,0,1,26,4-12,0-0,512,162,13-21,7.7,350,51,6.9,2-15,2,1,1,37:35,Alabama,away,32,323360061,2012,14,regular
1,2,7,0,1,1,,,,4,0,0,1,18,4-12,1-1,394,281,19-34,8.3,113,29,3.9,7-64,1,0,1,22:25,Georgia,home,28,323360061,2012,14,regular
0,2,3,0,2,2,171,0,7,4,,,,21,5-12,1-3,419,248,16-29,8.6,171,42,4.1,5-45,4,3,1,45:09,New Mexico State,away,28,323360326,2012,14,regular
3,5,79,1,1,1,73,0,5,12,0,0,1,23,5-10,1-2,528,82,9-19,4.3,446,40,11.1,10-100,0,0,0,25:11,Texas State,home,66,323360326,2012,14,regular
1,1,23,0,1,2,61,0,2,9,,,,22,9-15,0-1,434,219,20-28,7.8,215,41,5.2,3-25,0,0,0,32:27,Boise State,away,27,323362440,2012,14,regular
0,3,,,,0,90,0,4,3,,,,23,7-12,0-1,430,203,14-20,10.1,227,46,4.9,0-0,1,1,0,26:53,Nevada,home,21,323362440,2012,14,regular
0,1,-2,0,4,3,75,0,3,10,78,0,3,18,5-14,0-1,356,284,20-30,9.5,72,32,2.3,7-56,1,1,0,30:39,Cincinnati,away,34,323360041,2012,14,regular
1,1,0,0,1,1,120,0,6,5,,,,19,6-17,0-2,373,337,23-47,7.2,36,29,1.2,9-79,3,0,3,29:08,Connecticut,home,17,323360041,2012,14,regular
0,3,5,0,1,3,,,,9,45,0,2,26,10-13,1-1,512,238,19-21,11.3,274,47,5.8,1-10,0,0,0,34:15,Arkansas State,home,45,323362032,2012,14,regular
0,0,-5,0,1,0,67,0,6,,,,,12,6-13,2-3,203,114,15-26,4.4,89,29,3.1,4-30,2,0,2,25:09,Middle Tennessee,away,0,323362032,2012,14,regular
1,4,,,,1,70,0,3,5,-5,0,2,21,6-14,0-0,452,168,13-20,8.4,284,50,5.7,4-46,0,0,0,33:16,Louisiana,away,35,323362226,2012,14,regular
0,1,33,0,3,2,59,0,3,3,,,,24,4-10,0-3,528,379,25-38,10.0,149,28,5.3,10-83,3,1,2,41:44,Florida Atlantic,home,21,323362226,2012,14,regular
0,1,-1,0,1,0,114,0,5,4,0,0,1,13,3-14,1-3,274,117,7-16,7.3,157,45,3.5,8-70,1,0,1,30:45,Kansas,away,10,323360277,2012,14,regular
0,5,,,,3,38,0,3,11,22,0,1,32,7-10,0-0,647,407,23-25,16.3,240,46,5.2,3-30,1,0,1,28:29,West Virginia,home,59,323360277,2012,14,regular
1,2,,,,2,32,0,1,3,0,0,1,17,9-18,0-0,330,194,14-33,5.9,136,36,3.8,8-64,1,1,0,28:44,UCF,away,27,323360202,2012,14,regular
1,3,54,1,1,1,22,0,1,3,,,,26,12-22,1-5,443,153,14-25,6.1,290,69,4.2,2-4,2,1,1,31:10,Tulsa,home,33,323360202,2012,14,regular
0,3,24,0,1,1,144,0,5,11,43,1,2,32,9-17,1-2,615,296,23-39,7.6,319,55,5.8,9-64,1,1,0,32:05,Baylor,home,41,323360239,2012,14,regular
1,2,,,,2,77,0,5,10,,,,32,7-15,1-2,560,342,31-53,6.5,218,37,5.9,5-35,2,0,2,27:55,Oklahoma State,away,34,323360239,2012,14,regular
1,1,-7,0,2,2,25,0,2,6,,,,22,7-16,0-0,421,244,22-40,6.1,177,32,5.5,2-25,2,1,1,35:20,Oklahoma,away,24,323362628,2012,14,regular
1,1,0,0,2,1,37,0,3,5,42,0,1,11,3-15,0-1,350,231,17-31,7.5,119,31,3.8,6-55,1,1,0,30:17,TCU,home,17,323362628,2012,14,regular
0,2,18,0,1,1,85,0,3,9,80,0,1,18,6-15,1-1,325,155,16-23,6.7,170,43,4.0,5-50,0,0,0,30:54,Stanford,home,27,323350024,2012,14,regular
0,3,0,0,2,0,75,0,4,6,,,,22,8-16,1-1,466,182,24-33,5.5,284,38,7.5,8-73,1,0,1,28:25,UCLA,away,24,323350024,2012,14,regular
0,4,35,0,3,1,49,0,2,14,0,0,2,25,10-19,2-2,524,212,19-34,6.2,312,56,5.6,8-62,3,2,1,37:25,Northern Illinois,away,44,323352309,2012,14,regular
2,2,,,,1,112,0,6,13,-1,0,1,17,8-19,0-2,260,190,15-37,5.1,70,42,1.7,0-0,2,0,2,26:59,Kent State,home,37,323352309,2012,14,regular
1,0,1,0,2,2,60,0,4,8,15,0,2,22,8-19,1-2,364,322,28-39,8.3,42,41,1.0,6-52,1,0,1,41:50,Louisville,away,20,323340164,2012,14,regular
0,0,1,0,1,2,75,0,5,5,29,0,1,9,3-11,0-1,338,284,13-28,10.1,54,17,3.2,3-35,3,1,2,17:39,Rutgers,home,17,323340164,2012,14,regular
3,2,,,,0,21,0,1,5,,,,18,6-14,0-0,297,130,10-17,7.6,167,47,3.6,5-44,1,1,0,31:37,Navy,away,17,323430349,2012,15,regular
1,1,14,0,3,0,65,0,4,7,,,,26,6-12,0-1,418,48,4-5,9.6,370,67,5.5,3-15,3,3,0,30:06,Army,home,13,323430349,2012,15,regular
0,1,5,0,1,1,173,1,8,6,,,,24,13-19,0-1,424,383,35-53,7.2,41,25,1.6,9-90,5,2,3,26:52,NC State,away,24,323660238,2012,1,postseason
2,3,,,,2,105,0,3,8,77,0,3,17,3-14,3-4,225,108,16-27,4.0,117,41,2.9,2-10,0,0,0,32:56,Vanderbilt,home,38,323660238,2012,1,postseason
2,2,20,0,4,1,96,0,3,6,,,,9,3-13,0-0,219,120,14-23,5.2,99,25,4.0,7-66,1,0,1,23:17,LSU,away,24,323660228,2012,1,postseason
0,1,-3,0,2,2,25,0,2,7,0,0,1,32,8-18,1-3,445,346,36-50,6.9,99,50,2.0,6-47,2,2,0,36:14,Clemson,home,25,323660228,2012,1,postseason
0,1,10,0,3,0,79,0,3,10,,,,11,4-15,0-1,288,201,13-29,6.9,87,30,2.9,5-39,2,1,1,34:25,TCU,away,16,323640127,2012,1,postseason
1,1,,,,1,75,0,3,5,29,0,1,15,6-18,0-0,227,104,11-27,3.9,123,42,2.9,7-72,0,0,0,32:48,Michigan State,home,17,323640127,2012,1,postseason
1,1,,,,2,251,1,9,4,,,,18,5-14,2-3,350,37,6-12,3.1,313,55,5.7,6-43,1,0,1,32:16,Navy,away,28,323640009,2012,1,postseason
0,5,47,0,2,4,94,0,4,8,-6,0,1,36,5-7,0-1,648,267,17-20,13.4,381,48,7.9,2-25,1,1,0,26:13,Arizona State,home,62,323640009,2012,1,postseason
0,5,17,0,1,2,0,0,1,7,,,,24,6-14,1-2,494,188,10-13,14.5,306,67,4.6,1-5,3,3,0,35:30,Baylor,away,49,323620026,2012,1,postseason
3,0,50,0,3,3,118,0,6,8,,,,15,1-17,3-8,362,329,26-52,6.3,33,28,1.2,6-59,0,0,0,24:30,UCLA,home,26,323620026,2012,1,postseason
